test with interval of 512
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

05:38:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:34:35 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:34:36 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
06:34:37 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
06:34:38 PM     all      6.74      0.00      7.87      0.00      0.00     85.39
06:34:39 PM     all      2.17      0.00      5.43      0.00      0.00     92.39
06:34:40 PM     all      7.61      0.00      8.70      0.00      0.00     83.70
06:34:41 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
06:34:42 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
06:34:43 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:34:44 PM     all      7.61      0.00     11.96      1.09      0.00     79.35
06:34:45 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
06:34:46 PM     all      8.70      0.00      6.52      0.00      0.00     84.78
06:34:47 PM     all      1.12      0.00      6.74      0.00      0.00     92.13
06:34:48 PM     all      7.61      0.00      7.61      0.00      0.00     84.78
06:34:49 PM     all      3.30      0.00      4.40      0.00      0.00     92.31
06:34:50 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
06:34:51 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
06:34:52 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
06:34:53 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
06:34:54 PM     all      8.51      0.00     10.64      0.00      0.00     80.85
06:34:55 PM     all      0.00      0.00      5.75      0.00      0.00     94.25
06:34:56 PM     all      9.68      0.00      8.60      0.00      0.00     81.72
06:34:57 PM     all      7.95      0.00     10.23      3.41      0.00     78.41
06:34:58 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
06:34:59 PM     all      2.25      0.00      4.49      0.00      0.00     93.26
06:35:00 PM     all      6.52      0.00      8.70      0.00      0.00     84.78
06:35:01 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
06:35:02 PM     all      6.52      0.00      8.70      0.00      0.00     84.78
06:35:03 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
06:35:04 PM     all     12.09      0.00      5.49      0.00      0.00     82.42
06:35:05 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
06:35:06 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
06:35:07 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
06:35:08 PM     all      6.74      0.00      6.74      0.00      0.00     86.52
06:35:09 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
06:35:10 PM     all      8.70      0.00      7.61      0.00      0.00     83.70
06:35:11 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
06:35:12 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
06:35:13 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
06:35:14 PM     all      8.89      0.00     10.00      0.00      0.00     81.11
06:35:15 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
06:35:16 PM     all      6.52      0.00      8.70      0.00      0.00     84.78
06:35:17 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
06:35:18 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:35:19 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:35:20 PM     all      3.33      0.00     10.00      0.00      0.00     86.67
06:35:21 PM     all      1.14      0.00      3.41      1.14      0.00     94.32
06:35:22 PM     all     10.75      0.00     10.75      0.00      0.00     78.49
06:35:23 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
06:35:24 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
06:35:25 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
06:35:26 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
06:35:27 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
06:35:28 PM     all      7.95      0.00      9.09      0.00      0.00     82.95
06:35:29 PM     all      2.20      0.00      5.49      0.00      0.00     92.31
06:35:30 PM     all      5.56      0.00     10.00      0.00      0.00     84.44
06:35:31 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
06:35:32 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
06:35:33 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
06:35:34 PM     all     15.22      0.00     13.04      0.00      0.00     71.74
06:35:35 PM     all     22.83      0.00     10.87      0.00      0.00     66.30
06:35:36 PM     all      6.59      0.00      8.79      0.00      0.00     84.62
06:35:37 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
06:35:38 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
06:35:39 PM     all      3.33      0.00      6.67      0.00      0.00     90.00
06:35:40 PM     all      9.89      0.00      8.79      0.00      0.00     81.32
06:35:41 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
06:35:42 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
06:35:43 PM     all      2.25      0.00      4.49      0.00      0.00     93.26
06:35:44 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
06:35:45 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
06:35:46 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
06:35:47 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
06:35:48 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
06:35:49 PM     all      3.30      0.00      4.40      0.00      0.00     92.31
06:35:50 PM     all      7.61      0.00      6.52      0.00      0.00     85.87
06:35:51 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:35:52 PM     all      8.70      0.00      6.52      1.09      0.00     83.70
06:35:53 PM     all      2.22      0.00      5.56      0.00      0.00     92.22
06:35:54 PM     all     10.75      0.00      9.68      0.00      0.00     79.57
06:35:55 PM     all      2.27      0.00      5.68      0.00      0.00     92.05
06:35:56 PM     all      6.52      0.00      7.61      0.00      0.00     85.87
06:35:57 PM     all      8.79      0.00      8.79      1.10      0.00     81.32
06:35:58 PM     all      6.82      0.00      9.09      0.00      0.00     84.09
06:35:59 PM     all      4.44      0.00      5.56      0.00      0.00     90.00
06:36:00 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
06:36:01 PM     all      1.10      0.00      5.49      0.00      0.00     93.41
06:36:02 PM     all      8.89      0.00      7.78      0.00      0.00     83.33
06:36:03 PM     all      0.00      0.00      5.56      0.00      0.00     94.44
06:36:04 PM     all      6.67      0.00     11.11      0.00      0.00     82.22
06:36:05 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:36:06 PM     all      6.82      0.00      7.95      0.00      0.00     85.23
06:36:07 PM     all      2.30      0.00      4.60      0.00      0.00     93.10
06:36:08 PM     all      8.89      0.00      6.67      0.00      0.00     84.44
06:36:09 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
06:36:10 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
06:36:11 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:36:12 PM     all      6.52      0.00      7.61      1.09      0.00     84.78
06:36:13 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
06:36:14 PM     all      8.89      0.00      8.89      0.00      0.00     82.22
06:36:15 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
06:36:16 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
06:36:17 PM     all      2.25      0.00      4.49      0.00      0.00     93.26
06:36:18 PM     all      7.87      0.00      4.49      0.00      0.00     87.64
06:36:19 PM     all      3.37      0.00      4.49      0.00      0.00     92.13
06:36:20 PM     all      7.61      0.00      9.78      0.00      0.00     82.61
06:36:21 PM     all      2.20      0.00      5.49      0.00      0.00     92.31
06:36:22 PM     all      6.52      0.00      7.61      0.00      0.00     85.87
06:36:23 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:36:24 PM     all      8.79      0.00      8.79      0.00      0.00     82.42
06:36:25 PM     all      2.17      0.00      5.43      0.00      0.00     92.39
06:36:26 PM     all      6.59      0.00      5.49      0.00      0.00     87.91
06:36:27 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
06:36:28 PM     all      8.79      0.00      8.79      1.10      0.00     81.32
06:36:29 PM     all      2.22      0.00      5.56      0.00      0.00     92.22
06:36:30 PM     all      6.45      0.00      7.53      0.00      0.00     86.02
06:36:31 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
06:36:32 PM     all      5.56      0.00     10.00      0.00      0.00     84.44
06:36:33 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
06:36:34 PM     all      8.79      0.00      7.69      0.00      0.00     83.52
06:36:35 PM     all     19.35      0.00     11.83      0.00      0.00     68.82
06:36:36 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:36:37 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
06:36:38 PM     all     18.48      0.00     15.22      0.00      0.00     66.30
06:36:39 PM     all      3.30      0.00      4.40      0.00      0.00     92.31
06:36:40 PM     all      7.78      0.00      8.89      0.00      0.00     83.33
06:36:41 PM     all      3.30      0.00      4.40      0.00      0.00     92.31
06:36:42 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
06:36:43 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
06:36:44 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
06:36:45 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
06:36:46 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
06:36:47 PM     all      4.30      0.00      6.45      0.00      0.00     89.25
06:36:48 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
06:36:49 PM     all      3.30      0.00      4.40      0.00      0.00     92.31
06:36:50 PM     all      9.68      0.00      9.68      0.00      0.00     80.65
06:36:51 PM     all      4.26      0.00      6.38      0.00      0.00     89.36
06:36:52 PM     all      5.43      0.00      9.78      0.00      0.00     84.78
06:36:53 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
06:36:54 PM     all      8.79      0.00      8.79      0.00      0.00     82.42
06:36:55 PM     all      6.59      0.00      4.40      0.00      0.00     89.01
06:36:56 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
06:36:57 PM     all     10.00      0.00      6.67      4.44      0.00     78.89
06:36:58 PM     all      8.70      0.00      7.61      0.00      0.00     83.70
06:36:59 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
06:37:00 PM     all      7.69      0.00      9.89      0.00      0.00     82.42
06:37:01 PM     all      2.22      0.00      5.56      0.00      0.00     92.22
06:37:02 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:37:03 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
06:37:04 PM     all      8.79      0.00      7.69      0.00      0.00     83.52
06:37:05 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:37:06 PM     all      9.09      0.00      6.82      0.00      0.00     84.09
06:37:07 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:37:08 PM     all      7.95      0.00      6.82      0.00      0.00     85.23
06:37:09 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
06:37:10 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:37:11 PM     all      1.10      0.00      5.49      0.00      0.00     93.41
06:37:12 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
06:37:13 PM     all      4.44      0.00      8.89      0.00      0.00     86.67
06:37:14 PM     all      8.79      0.00      7.69      0.00      0.00     83.52
06:37:15 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
06:37:16 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
06:37:17 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
06:37:18 PM     all      7.95      0.00      6.82      0.00      0.00     85.23
06:37:19 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
06:37:20 PM     all      8.89      0.00      8.89      0.00      0.00     82.22
